DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
0,0,6419,7128535
0,0,6292,6271605
0,0,6592,6196594
0,0,6656,7000689
0,0,6461,7615537
0,0,6586,7172021
0,0,6714,7219380
0,0,6615,7041430
0,0,6475,7192732
0,0,6676,6535152
0,0,6384,7110744
0,0,6705,6284443
0,0,6138,6328648
0,0,6438,7190848
0,0,6450,6197810
0,0,6173,7181650
0,0,6233,7124099
0,0,6431,7029613
0,0,6271,7051339
0,0,6543,6795470
0,0,6488,7020740
0,0,6374,6352150
0,0,6419,7128535
0,0,6292,6271605
0,0,6592,6196594
0,0,6656,7000689
0,0,6461,7615537
0,0,6586,7172021
0,0,6714,7219380
0,0,6615,7041430
0,0,6475,7192732
0,0,6676,6535152
0,0,6384,7110744
0,0,6705,6284443
0,0,6138,6328648
0,0,6438,7190848
0,0,6450,6197810
0,0,6173,7181650
0,0,6233,7124099
0,0,6431,7029613
0,0,6271,7051339
0,0,6543,6795470
0,0,6488,7020740
0,0,6374,6352150
0,0,6419,7128535
0,0,6292,6271605
0,0,5768,6196594
0,0,6656,7000689
0,0,6461,7615537
0,0,4704.285714,7172021
0,0,6714,7219380
0,0,6615,7041430
0,0,6475,7192732
0,0,6676,6535152
0,0,6384,7110744
0,0,6705,6284443
0,0,3069,6328648
0,0,6438,7190848
0,0,6450,6197810
0,0,6173,7181650
0,0,6233,7124099
0,0,3674.857143,7029613
0,0,6271,7051339
0,0,3738.857143,6795470
0,0,6488,7020740
0,0,6374,6352150
0,0,6419,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,807.625,7615537
0,0,0,7172021
0,0,839.25,7219380
0,0,0,7041430
0,0,809.375,7192732
0,0,834.5,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,806.25,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,811,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
0,0,0,6535152
0,0,0,7110744
0,0,0,6284443
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
0,0,0,6271605
0,0,0,6196594
0,0,0,7000689
0,0,0,7615537
0,0,0,7172021
0,0,0,7219380
0,0,0,7041430
0,0,0,7192732
11.125,1.075,0,6535152
0,0,0,7110744
22.75,2.1875,0.125,6284443.125
0,0,0,6328648
0,0,0,7190848
0,0,0,6197810
0,0,0,7181650
0,0,0,7124099
0,0,0,7029613
0,0,0,7051339
0,0,0,6795470
0,0,0,7020740
0,0,0,6352150
0,0,0,7128535
107.75,10.4,1.25,6271606.25
149.7142857,14.41428571,1.428571429,6196595.429
130.2857143,12.54285714,1.285714286,7000690.286
124.8571429,12.04285714,0.428571429,7615537.429
137.75,13.2875,1.125,7172022.125
112.4285714,10.85714286,0.428571429,7219380.429
113.8571429,10.98571429,1.142857143,7041431.143
137.125,13.2125,1.25,7192733.25
144.2857143,13.92857143,0.857142857,6535152.857
108.25,10.45,1.125,7110745.125
156.4285714,15.1,2.571428571,6284445.571
120.75,11.675,0.875,6328648.875
103.625,10,0.625,7190848.625
141.7142857,13.68571429,2,6197812
104.75,10.1,0.875,7181650.875
105.5,10.175,1.125,7124100.125
118.125,11.3875,1.25,7029614.25
105.875,10.2125,0.5,7051339.5
118.375,11.4375,1.5,6795471.5
119.5,11.525,1.5,7020741.5
120.375,11.6125,0.5,6352150.5
105,10.125,0.5,7128535.5
404,39.08571429,7.142857143,6271612.143
475.25,45.975,8.25,6196602.25
466.75,45.1375,8.125,7000697.125
441,42.6375,6.75,7615543.75
464.1428571,44.9,7.571428571,7172028.571
448.625,43.3875,6.5,7219386.5
459.375,44.4375,7.875,7041437.875
457.8571429,44.28571429,7.714285714,7192739.714
451.875,43.7125,8,6535160
460.7142857,44.55714286,7.428571429,7110751.429
485.875,46.9875,9.75,6284452.75
413.1428571,39.95714286,6.857142857,6328654.857
450.1428571,43.52857143,6.857142857,7190854.857
441.75,42.725,8.5,6197818.5
456.4285714,44.12857143,7.285714286,7181657.286
462.4285714,44.71428571,7.857142857,7124106.857
455.2857143,44.01428571,8,7029621
460,44.47142857,6.857142857,7051345.857
447.8571429,43.28571429,7.714285714,6795477.714
449.5714286,43.48571429,7.714285714,7020747.714
455.8571429,44.08571429,6.571428571,6352156.571
454.4285714,43.91428571,6.571428571,7128541.571
806.5,78.2625,21.125,6271626.125
951,92.34285714,24.42857143,6196618.429
942.8571429,91.57142857,24.28571429,7000713.286
868.2857143,84.28571429,22,7615559
894.375,86.8125,23.25,7172044.25
885.4285714,85.95714286,21.71428571,7219401.714
923.4285714,89.68571429,23.71428571,7041453.714
840.4285714,81.55714286,21.85714286,7192753.857
874.1428571,84.82857143,23.14285714,6535175.143
843,81.81428571,21.71428571,7110765.714
965,93.72857143,26.28571429,6284469.286
809.75,78.55,21,6328669
881.25,85.5375,22.125,7190870.125
852.1428571,82.68571429,23.71428571,6197833.714
887.375,86.15,23.125,7181673.125
896.625,87.0375,23.375,7124122.375
883.875,85.825,23.625,7029636.625
894.25,86.8375,22.625,7051361.625
859.75,83.4375,22.875,6795492.875
865.75,84.0125,23.125,7020763.125
892.5,86.6375,22.625,6352172.625
880.5,85.4875,22.375,7128557.375
1285.714286,125.0714286,46.28571429,6271651.286
1502.125,146.75,54.625,6196648.625
1490.625,145.625,53.625,7000742.625
1427.625,139.3375,50,7615587
1413.714286,138,50.85714286,7172071.857
1446.75,141.225,51.25,7219431.25
1479.5,144.475,53,7041483
1377.5,134.4375,48.75,7192780.75
1420.625,138.625,51,6535203
1396.375,136.1375,49,7110793
1522,148.7125,56.5,6284499.5
1289.714286,125.5,46.14285714,6328694.143
1396.857143,136.4,50.14285714,7190898.143
1381.625,134.825,51.25,6197861.25
1438,140.4,50.85714286,7181700.857
1418.142857,138.4285714,51.14285714,7124150.143
1395.857143,136.3,51,7029664
1451.857143,141.7714286,50,7051389
1372.857143,133.9714286,50.42857143,6795520.429
1380.142857,134.7571429,50.71428571,7020790.714
1403.714286,137.0428571,50.28571429,6352200.286
1397.714286,136.4714286,50,7128585
2299.5,225.45,90.25,6271695.25
2764.428571,271.2714286,106.1428571,6196700.143
2782,272.9142857,105.7142857,7000794.714
2571.714286,252.2142857,97.71428571,7615634.714
2415,236.8142857,96,7172117
2654.571429,260.3714286,100.2857143,7219480.286
2698.428571,264.6428571,103.1428571,7041533.143
2407.285714,236.0857143,94.28571429,7192826.286
2524.571429,247.5714286,98.71428571,6535250.714
2398.142857,235.1571429,94.85714286,7110838.857
2813.714286,276.1,108.8571429,6284551.857
2286.5,224.1875,89.875,6328737.875
2344.25,229.8875,97.75,7190945.75
2426.142857,237.9142857,97.42857143,6197907.429
2327.125,228.2,97.375,7181747.375
2342.875,229.725,98.375,7124197.375
2342.142857,229.6428571,93.85714286,7029706.857
2311.75,226.6625,96.625,7051435.625
2292.125,224.7625,96.25,6795566.25
2329.5,228.4,96.75,7020836.75
2371.375,232.5125,96.875,6352246.875
2304.625,225.95,97.125,7128632.125
2690.571429,264.1714286,148.7142857,6271753.714
2970.142857,291.5857143,169.4285714,6196763.429
2967.571429,291.3285714,167.5714286,7000856.571
2919.375,286.6625,161,7615698
2855.5,280.4125,157,7172178
3026.5,297.15,165.875,7219545.875
2931.714286,287.7857143,164,7041594
2805.25,275.475,154,7192886
2918,286.525,160.75,6535312.75
2770.625,272.0375,154.375,7110898.375
3009.428571,295.4285714,172.1428571,6284615.143
2647,259.8714286,148.8571429,6328796.857
2822.428571,277.1,156.7142857,7191004.714
2830.625,277.975,158,6197968
2773.857143,272.3714286,155.7142857,7181805.714
2792.285714,274.1714286,157,7124256
2775.5,272.525,152.625,7029765.625
2828.142857,277.6714286,156.2857143,7051495.286
2822,277.0714286,155,6795625
2890.142857,283.8571429,156.2857143,7020896.286
2800.142857,274.9714286,156.4285714,6352306.429
2837.142857,278.5714286,155.5714286,7128690.571
4089.25,401.4875,234,6271839
4601.25,451.4875,264.75,6196858.75
4571.125,448.6125,260.75,7000949.75
4335.285714,425.5571429,249.1428571,7615786.143
4274.714286,419.6142857,244.4285714,7172265.429
4500.285714,441.6857143,258.1428571,7219638.143
4500.5,441.6875,258.375,7041688.375
4197.571429,412.1142857,240,7192972
4361.142857,428.0285714,250,6535402
4129.428571,405.3571429,238,7110982
4669,458.125,270.125,6284713.125
4040.875,396.7375,232.125,6328880.125
4257.25,417.925,244.25,7191092.25
4246.571429,416.8285714,244.1428571,6198054.143
4161,408.5,240.875,7181890.875
4192.5,411.55,244.125,7124343.125
4154.285714,407.8428571,237.1428571,7029850.143
4273.125,419.4625,245.125,7051584.125
4128,405.3142857,234.8571429,6795704.857
4203.428571,412.6285714,238,7020978
4235.5,415.8,243,6352393
4270.625,419.225,243.125,7128778.125
4942.285714,484.5571429,349.4285714,6271954.429
5436.428571,532.8285714,393.2857143,6196987.286
5484.142857,537.5285714,389,7001078
5174.125,507.225,372,7615909
5053.625,495.5,365.625,7172386.625
5390.125,528.3375,385.75,7219765.75
5437.571429,532.9571429,385.7142857,7041815.714
4994.625,489.75,361.625,7193093.625
5168,506.6125,372.625,6535524.625
4919.75,482.5125,354.75,7111098.75
5547.142857,543.6857143,400.8571429,6284843.857
4832,473.9714286,346.1428571,6328994.143
4933.571429,483.7857143,362.5714286,7191210.571
4994.375,489.775,364.125,6198174.125
4797,470.5714286,358.2857143,7182008.286
4855,476.1714286,362.7142857,7124461.714
4908.375,481.35,357.375,7029970.375
4843,475.0714286,363.1428571,7051702.143
4966.375,486.9875,352.25,6795822.25
4993.75,489.6625,357.125,7021097.125
4943.428571,484.7571429,361,6352511
4855.571429,476.2,361.4285714,7128896.429
4916.5,482.1,469.375,6272074.375
5427,531.925,525.25,6197119.25
5419.625,531.2125,524.875,7001213.875
5285.428571,518.0857143,498.5714286,7616035.571
5240,513.6571429,490.4285714,7172511.429
5466.714286,535.8285714,517.4285714,7219897.429
5351.5,524.5625,516.5,7041946.5
5165.285714,506.3714286,485.2857143,7193217.286
5350.428571,524.4428571,500.7142857,6535652.714
5084.857143,498.4714286,480.4285714,7111224.429
5495.875,538.65,534.75,6284977.75
4846.875,475.2875,463.875,6329111.875
5085.285714,498.5142857,476,7191324
5170.714286,506.8857143,487.4285714,6198297.429
4871.5,477.7125,478.375,7182128.375
5036.428571,493.7571429,474.5714286,7124573.571
5093.142857,499.3,480.1428571,7030093.143
4886.875,479.1875,483.375,7051822.375
5098.142857,499.7857143,474.5714286,6795944.571
5150.142857,504.8857143,480.4285714,7021220.429
5089.285714,498.9285714,478,6352628
5056.571429,495.7428571,474.2857143,7129009.286
5129.714286,502.9428571,588.5714286,6272193.571
5883.714286,576.6285714,658.7142857,6197252.714
5773.428571,565.8714286,658.2857143,7001347.286
5578.125,546.8375,630.25,7616167.25
5757.5,564.2625,617.5,7172638.5
5758.25,564.3625,649.375,7220029.375
5584,547.3428571,647.1428571,7042077.143
5577.625,546.725,610.875,7193342.875
5675.625,556.3,631.75,6535783.75
5458.25,535.1,605.125,7111349.125
5927.285714,580.8857143,669.7142857,6285112.714
5104.142857,500.4428571,581.4285714,6329229.429
5512.625,540.425,600.5,7191448.5
5530.625,542.1125,613.5,6198423.5
5683.571429,557,602.2857143,7182252.286
5496.125,538.7625,598.5,7124697.5
5625.25,551.35,604.875,7030217.875
5774.285714,565.8714286,608.2857143,7051947.286
5476.25,536.8375,598.25,6796068.25
5612.5,550.1375,605.125,7021345.125
5515.125,540.6875,603.125,6352753.125
5579.875,546.925,597.875,7129132.875
7185.5,703.6125,738.875,6272343.875
7885.875,771.925,826.75,6197420.75
7749.125,758.5625,824.625,7001513.625
7480.285714,732.3571429,790,7616327
7567,740.8142857,778.2857143,7172799.286
7781.714286,761.7428571,812.8571429,7220192.857
7624.875,746.475,809,7042239
7437.714286,728.2142857,769,7193501
7738.285714,757.5428571,795.7142857,6535947.714
7346.142857,719.2857143,761.4285714,7111505.429
7927.375,775.9625,838.625,6285281.625
7040.125,689.425,730,6329378
7385.571429,723.1428571,756.8571429,7191604.857
7559.428571,740.1142857,775.4285714,6198585.429
7345,719.1714286,749.5714286,7182399.571
7378.714286,722.4714286,755,7124854
7368.857143,721.4857143,762.2857143,7030375.286
7416.428571,726.1428571,757.5714286,7052096.571
7387.714286,723.3285714,753.8571429,6796223.857
7442.714286,728.6857143,764,7021504
7387.857143,723.3571429,759.7142857,6352909.714
7364.857143,721.1,755.8571429,7129290.857
6370.571429,624.1142857,919.1428571,6272524.143
8286.714286,810.9857143,1030.857143,6197624.857
8229.285714,805.4,1027.571429,7001716.571
7786.125,762.1875,984.75,7616521.75
7823.5,765.8375,974.25,7172995.25
7778.875,761.4625,1017.625,7220397.625
7951,778.2714286,1007.428571,7042437.429
7646.25,748.55,962.875,7193694.875
7690,752.8,980.1428571,6536132.143
7602.25,744.25,953,7111697
8388.857143,820.9428571,1044.285714,6285487.286
6762.142857,662.3428571,908.8571429,6329556.857
7839.25,767.3875,954.375,7191802.375
7649.428571,748.8428571,955.8571429,6198765.857
7666,750.5,940,7182590
7746,758.2875,946.875,7125045.875
7683,752.1625,954.25,7030567.25
7760.125,759.65,950.25,7052289.25
7585.5,742.6625,947,6796417
7665.5,750.4375,961.375,7021701.375
7835.125,766.9875,953.5,6353103.5
7782.875,761.9,953.5,7129488.5
6686.5,654.9125,1060.875,6272665.875
6495,636.1125,1197.75,6197791.75
6436.5,630.3875,1188.125,7001877.125
6175.285714,604.7428571,1132.285714,7616669.286
6657.142857,652.0285714,1144.857143,7173165.857
6382.428571,624.8714286,1170.142857,7220550.143
6415,628.3,1155.25,7042585.25
5688.714286,557.6857143,1118.857143,7193850.857
6706.125,656.625,1136.625,6536288.625
5873,575.5571429,1106.142857,7111850.143
6237.375,610.95,1210,6285653
5936.375,581.65,1046.5,6329694.5
6563.857143,642.8,1120.857143,7191968.857
6419.75,628.875,1112.625,6198922.625
7482.714286,732.5571429,1113.857143,7182763.857
6983.428571,683.8714286,1117.285714,7125216.286
6330.571429,620.1142857,1117.428571,7030730.429
7319.571429,716.6428571,1126.428571,7052465.429
6326,619.7,1111.857143,6796581.857
6775.142857,663.4285714,1127.857143,7021867.857
5980.142857,586.0142857,1117.714286,6353267.714
6977.857143,683.3285714,1123.714286,7129658.714
7851.285714,768.5,1252.714286,6272857.714
8662.142857,847.5142857,1401.428571,6197995.429
8514.857143,833.1571429,1395.428571,7002084.429
8351.125,817.2125,1328.625,7616865.625
8501.75,831.875,1341.5,7173362.5
8633.25,844.7,1373.375,7220753.375
8320.285714,814.2,1356.285714,7042786.286
8338.625,815.975,1307,7194039
8341,816.2,1330.571429,6536482.571
8234.625,805.85,1295.625,7112039.625
8673.142857,848.5714286,1417,6285860
7695,753.2142857,1228.714286,6329876.714
8347.25,816.825,1312,7192160
8166.857143,799.2285714,1301,6199111
8416.75,823.6125,1313.5,7182963.5
8368.5,818.8875,1313.25,7125412.25
8298.25,812.05,1305.25,7030918.25
8522.5,833.8875,1327.125,7052666.125
8301.75,812.375,1305.125,6796775.125
8295,811.7375,1323,7022063
8422.75,824.175,1309.625,6353459.625
8334.125,815.5625,1317.5,7129852.5
9423,921.6428571,1448.571429,6273053.571
10703.125,1045.85,1636.625,6198230.625
10689.625,1044.3875,1623.75,7002312.75
10323.28571,1009.2,1550,7617087
10561.71429,1032.057143,1569.285714,7173590.286
10609.57143,1036.885714,1601.714286,7220981.714
10430.5,1019.35,1582.875,7043012.875
10370.71429,1013.842857,1529,7194261
10404.625,1016.8375,1553.75,6536705.75
10257.57143,1002.642857,1515.142857,7112259.143
10841.25,1059.3,1649.625,6286092.625
9373,916.8,1422.285714,6330070.286
10402,1016.871429,1534.714286,7192382.714
10143.75,991.7625,1519.25,6199329.25
10267.28571,1003.757143,1535.285714,7183185.286
10310.71429,1007.828571,1534.428571,7125633.429
10324.42857,1009.314286,1527.428571,7031140.429
10366.14286,1013.385714,1559.142857,7052898.143
10350.57143,1011.857143,1527,6796997
10318.85714,1008.771429,1545.428571,7022285.429
10405.57143,1017.214286,1531.857143,6353681.857
10422.28571,1018.671429,1540.857143,7130075.857
9109.875,891.125,1679.375,6273284.375
10294.28571,1005.671429,1907.428571,6198501.429
10474.28571,1023.228571,1892.857143,7002581.857
9994.25,976.875,1809.125,7617346.125
10128.875,990.125,1833.125,7173854.125
10019.625,979.05,1865.5,7221245.5
10432.85714,1019.214286,1850.428571,7043280.429
10047,982,1794.75,7194526.75
9712.714286,949.4428571,1811.142857,6536963.143
9888.375,966.575,1772.125,7112516.125
10426.42857,1018.242857,1929,6286372
9087.625,888.9375,1652.75,6330300.75
9923.5,970.275,1795.375,7192643.375
9793.714286,957.7142857,1772.714286,6199582.714
9149.25,894.9,1781.25,7183431.25
9331.5,912.475,1790.375,7125889.375
9860.75,964.0625,1785.75,7031398.75
9375.375,916.9375,1811.75,7053150.75
9792.25,957.5125,1782,6797252
9744.5,952.9,1799.75,7022539.75
10072.5,984.775,1789.75,6353939.75
9694.625,947.95,1800.125,7130335.125
9028.142857,883.1857143,1888.714286,6273493.714
10045.25,982.175,2142.125,6198736.125
10030,980.65,2133.5,7002822.5
9752.571429,953.6857143,2038.428571,7617575.429
9850,963.1428571,2066,7174087
10075.71429,985.1142857,2100.428571,7221480.429
9846.5,962.8375,2085.125,7043515.125
9792.142857,957.5428571,2027,7194759
9684.625,947.0625,2041,6537193
9671,945.7571429,2004,7112749.143
10139.625,991.35,2167.875,6286610.875
8921.571429,872.8285714,1861.857143,6330509.857
9749.142857,953.3857143,2023.428571,7192871.429
9510.5,930.125,1998.25,6199808.25
9578.714286,936.7857143,2010.142857,7183660.143
9486.428571,927.8,2014.285714,7126113.286
9737,952.1571429,2018.571429,7031631.571
9762.142857,954.6142857,2037.857143,7053376.857
9710.857143,949.6285714,2007.714286,6797477.714
